Data;Sensore_1[mm];Sensore_2[mm];Sensore_3[mm];Sensore_4[mm];Sensore_5[mm];Sensore_6[mm];Sensore_7[mm];Sensore_8[mm]
06/04/2025 14:11:14.49;1000.86;1001.62;642.90;457.57;449.67;242.91;100.44;99.56
06/04/2025 14:11:14.50;1001.31;1001.62;639.58;459.12;448.79;238.93;100.66;99.78
06/04/2025 14:11:14.51;1000.86;1001.62;642.68;458.67;449.89;237.83;100.66;99.78
06/04/2025 14:11:14.52;1001.31;1001.62;640.03;460.00;448.57;240.92;100.66;99.56
06/04/2025 14:11:14.53;1000.86;1001.62;639.58;458.23;449.01;236.73;100.66;99.56
06/04/2025 14:11:14.54;1000.86;1001.62;643.12;459.78;449.45;240.04;100.88;99.78
06/04/2025 14:11:14.55;1001.31;1001.39;639.36;458.90;448.57;236.50;100.66;99.56
06/04/2025 14:11:14.56;1000.86;1001.62;643.12;458.67;449.89;237.61;100.66;99.56
06/04/2025 14:11:14.57;1001.53;1001.62;639.58;459.56;449.01;238.27;100.66;99.78
06/04/2025 14:11:14.58;1000.86;1001.62;641.13;457.57;449.89;236.28;100.66;99.56
06/04/2025 14:11:14.59;1000.86;1001.62;641.79;458.67;449.01;239.60;100.66;99.78
06/04/2025 14:11:14.60;1001.08;1001.62;639.58;457.35;449.01;236.28;100.66;99.78
06/04/2025 14:11:14.61;1000.86;1001.62;643.12;458.01;449.89;239.38;100.66;99.56
06/04/2025 14:11:14.62;1001.31;1001.62;639.36;458.90;448.79;236.28;100.66;99.56
06/04/2025 14:11:14.63;1000.86;1001.62;643.12;458.45;450.11;236.50;100.66;99.78
06/04/2025 14:11:14.64;1001.08;1001.62;639.58;459.78;448.79;239.15;100.66;99.78
06/04/2025 14:11:14.65;1000.86;1001.62;639.58;458.45;449.23;236.06;100.66;99.56
06/04/2025 14:11:14.66;1000.86;1001.62;643.12;459.78;449.67;239.15;100.66;99.78
06/04/2025 14:11:14.67;1001.31;1001.62;639.36;458.67;448.57;235.84;100.66;99.56
06/04/2025 14:11:14.68;1000.64;1001.39;643.12;458.45;449.67;237.61;100.66;99.56
06/04/2025 14:11:14.69;1001.31;1001.62;639.81;459.12;448.57;237.39;100.66;99.78
06/04/2025 14:11:14.70;1000.64;1001.39;641.79;457.35;449.67;235.84;100.66;99.56
06/04/2025 14:11:14.71;1000.86;1001.62;641.13;458.90;448.79;238.93;100.66;99.56
06/04/2025 14:11:14.72;1001.31;1001.62;639.36;457.57;448.57;235.84;100.66;99.78
06/04/2025 14:11:14.73;1000.64;1001.62;643.12;457.79;449.67;238.93;100.66;99.56
06/04/2025 14:11:14.74;1001.31;1001.62;639.36;458.23;448.57;235.84;100.66;99.56
06/04/2025 14:11:14.75;1000.86;1001.62;643.12;457.57;449.89;236.50;100.66;99.78
06/04/2025 14:11:14.76;1001.08;1001.62;639.36;458.67;448.57;238.93;100.66;99.78
06/04/2025 14:11:14.77;1001.31;1001.39;639.58;457.13;449.01;235.84;100.66;99.56
06/04/2025 14:11:14.78;1000.86;1001.39;642.90;458.67;449.23;239.15;100.66;99.56
06/04/2025 14:11:14.79;1001.31;1001.62;639.58;457.79;448.57;236.06;100.66;99.56
06/04/2025 14:11:14.80;1000.86;1001.62;643.12;458.45;449.67;238.27;100.44;99.56
06/04/2025 14:11:14.81;1001.08;1001.62;639.58;460.00;448.57;236.95;100.66;99.78
06/04/2025 14:11:14.82;1001.08;1001.62;642.24;458.67;449.67;236.06;100.66;99.56
06/04/2025 14:11:14.83;1000.86;1001.62;640.47;460.00;448.57;238.93;100.44;99.56
06/04/2025 14:11:14.84;1001.31;1001.62;639.58;458.67;448.57;235.84;100.66;99.78
06/04/2025 14:11:14.85;1000.86;1001.39;643.12;459.12;449.67;235.62;100.66;99.78
06/04/2025 14:11:14.86;1001.31;1001.62;639.36;459.56;448.57;236.50;100.66;99.56
06/04/2025 14:11:14.87;1000.86;1001.39;643.34;458.67;449.67;235.18;100.66;99.78
06/04/2025 14:11:14.88;1000.86;1001.62;639.36;459.78;448.57;237.17;100.66;99.78
06/04/2025 14:11:14.89;1001.31;1001.62;640.47;458.45;449.23;234.74;100.66;99.56
06/04/2025 14:11:14.90;1000.86;1001.62;642.68;459.78;449.23;238.27;100.66;99.56
06/04/2025 14:11:14.91;1001.31;1001.62;639.36;458.45;448.57;235.40;100.66;99.78
06/04/2025 14:11:14.92;1000.64;1001.62;643.12;457.35;449.67;237.39;100.66;99.56
06/04/2025 14:11:14.93;1000.86;1001.62;639.58;459.12;448.79;236.28;100.66;99.56
06/04/2025 14:11:14.94;1001.08;1001.62;642.90;458.45;449.89;237.39;100.66;99.78
06/04/2025 14:11:14.95;1000.86;1001.62;639.81;459.78;448.79;240.26;100.66;99.56
06/04/2025 14:11:14.96;1001.08;1001.62;639.36;458.67;448.79;237.61;100.66;99.56
06/04/2025 14:11:14.97;1000.86;1001.62;643.12;459.34;449.67;240.26;100.66;99.78
06/04/2025 14:11:14.98;1001.08;1001.62;639.36;459.56;448.57;238.27;100.66;99.56
06/04/2025 14:11:14.99;1001.08;1001.62;643.12;458.67;449.67;238.49;100.66;99.56
06/04/2025 14:11:15.00;1000.86;1001.62;639.36;460.00;448.79;239.82;100.66;99.78
06/04/2025 14:11:15.01;1001.31;1001.62;640.91;458.67;449.45;238.27;100.66;99.78
06/04/2025 14:11:15.02;1000.86;1001.62;641.79;460.00;449.23;240.48;100.66;99.56
06/04/2025 14:11:15.03;1001.31;1001.62;639.58;458.67;448.79;238.05;100.66;99.78
06/04/2025 14:11:15.04;1000.86;1001.62;643.12;458.90;449.89;240.48;100.66;99.78
06/04/2025 14:11:15.05;1000.64;1001.62;639.36;459.56;448.57;238.93;100.66;99.56
06/04/2025 14:11:15.06;1001.31;1001.39;643.12;457.79;449.67;238.93;100.66;99.78
06/04/2025 14:11:15.07;1000.86;1001.62;639.58;458.90;448.57;241.36;100.66;99.78
06/04/2025 14:11:15.08;1001.08;1001.62;639.58;457.57;448.79;238.93;100.66;99.56
06/04/2025 14:11:15.09;1000.86;1001.62;642.90;458.23;449.67;241.36;100.66;99.78
06/04/2025 14:11:15.10;1000.86;1001.62;639.36;458.01;448.57;240.04;100.66;99.56
06/04/2025 14:11:15.11;1001.31;1001.62;643.12;457.57;449.67;239.82;100.66;99.56
06/04/2025 14:11:15.12;1000.86;1001.62;639.36;458.90;448.57;239.82;100.66;99.56
06/04/2025 14:11:15.13;1001.31;1001.62;641.79;457.57;449.45;237.83;100.66;99.78
06/04/2025 14:11:15.14;1000.86;1001.62;640.91;458.67;449.01;240.04;100.44;99.56
06/04/2025 14:11:15.15;1001.08;1001.62;639.36;457.57;448.57;239.82;100.66;99.78
06/04/2025 14:11:15.16;1001.08;1001.39;643.12;458.90;449.67;240.70;100.66;99.78
06/04/2025 14:11:15.17;1000.64;1001.62;639.36;459.78;448.57;240.04;100.44;99.56
06/04/2025 14:11:15.18;1001.31;1001.62;643.34;458.90;449.67;239.60;100.66;99.78
06/04/2025 14:11:15.19;1000.64;1001.39;639.36;460.00;448.79;242.25;100.66;99.78
06/04/2025 14:11:15.20;1001.31;1001.62;639.81;458.67;448.57;238.93;100.44;99.56
06/04/2025 14:11:15.21;1001.08;1001.39;642.90;459.56;449.67;243.57;100.66;99.78
06/04/2025 14:11:15.22;1000.86;1001.62;639.36;459.12;448.57;239.38;100.66;99.78
06/04/2025 14:11:15.23;1001.31;1001.62;643.12;458.45;449.67;242.25;100.44;99.78
06/04/2025 14:11:15.24;1000.64;1001.39;639.36;460.00;448.57;241.14;100.44;99.56
06/04/2025 14:11:15.25;1001.31;1001.62;642.24;458.90;449.67;238.93;100.66;99.56
06/04/2025 14:11:15.26;1000.86;1001.62;640.47;458.90;448.79;220.38;100.44;99.56
06/04/2025 14:11:15.27;1000.86;1001.62;639.36;457.35;448.79;233.85;100.66;99.56
06/04/2025 14:11:15.28;1001.31;1001.62;643.12;457.79;449.89;232.97;100.66;99.78
06/04/2025 14:11:15.29;1000.64;1001.62;639.36;458.90;448.79;230.54;100.44;99.56
06/04/2025 14:11:15.30;1001.08;1001.62;643.12;458.67;449.67;226.79;100.44;99.56
06/04/2025 14:11:15.31;1000.86;1001.62;639.36;459.56;448.57;228.77;100.66;99.78
06/04/2025 14:11:15.32;1001.08;1001.62;640.25;458.23;448.79;226.34;100.44;99.56
06/04/2025 14:11:15.33;1001.08;1001.62;642.46;459.34;449.67;229.22;100.66;99.56
06/04/2025 14:11:15.34;1000.86;1001.62;639.58;458.90;448.57;225.68;100.66;99.56
06/04/2025 14:11:15.35;1001.08;1001.62;643.12;458.45;449.89;225.02;100.66;99.56
06/04/2025 14:11:15.36;1000.86;1001.62;639.36;459.78;448.57;220.38;100.44;99.56
06/04/2025 14:11:15.37;1001.31;1001.84;642.90;458.45;449.67;216.18;100.44;99.56
06/04/2025 14:11:15.38;1000.86;1001.39;639.81;459.56;448.79;219.72;100.44;99.78
06/04/2025 14:11:15.39;1000.86;1001.62;639.36;458.45;448.79;216.85;100.22;99.56
06/04/2025 14:11:15.40;1001.31;1001.62;643.12;457.57;449.89;219.05;100.44;99.78
06/04/2025 14:11:15.41;1000.86;1001.62;639.36;458.45;448.57;213.09;100.22;99.78
06/04/2025 14:11:15.43;1001.31;1001.62;643.12;457.57;449.67;215.08;100.22;99.56
06/04/2025 14:11:15.43;1000.86;1001.39;639.36;459.78;448.57;216.18;100.44;99.78
06/04/2025 14:11:15.45;1000.86;1001.62;641.13;458.45;449.01;213.97;100.44;99.78
06/04/2025 14:11:15.46;1001.31;1001.62;641.79;459.78;449.45;215.30;100.22;99.56
06/04/2025 14:11:15.46;1000.86;1001.39;639.36;459.12;448.57;213.97;100.44;99.78
06/04/2025 14:11:15.48;1001.31;1001.62;643.34;458.90;449.67;218.39;100.44;99.78
06/04/2025 14:11:15.48;1000.64;1001.39;639.36;459.78;448.57;215.30;100.44;99.56
