Data;Sensore_1[mm];Sensore_2[mm];Sensore_3[mm];Sensore_4[mm];Sensore_5[mm];Sensore_6[mm];Sensore_7[mm];Sensore_8[mm]
05/04/2025 16:04:09.55;1001.08;1001.62;640.03;459.78;494.26;427.12;102.43;99.78
05/04/2025 16:04:09.56;1000.64;1001.62;639.14;458.45;493.82;432.65;102.21;99.78
05/04/2025 16:04:09.57;1001.08;1001.62;642.90;459.56;494.48;430.00;102.65;99.78
05/04/2025 16:04:09.58;1001.08;1001.62;638.92;458.90;492.94;431.98;102.43;99.78
05/04/2025 16:04:09.59;1000.64;1001.62;642.68;458.90;493.82;436.62;102.43;99.56
05/04/2025 16:04:09.60;1001.31;1001.62;639.14;460.00;492.49;435.08;102.43;99.78
05/04/2025 16:04:09.62;1000.64;1001.39;640.25;458.67;492.94;441.26;102.43;99.78
05/04/2025 16:04:09.62;1001.31;1001.62;641.79;460.22;492.05;438.39;102.43;99.78
05/04/2025 16:04:09.63;1000.64;1001.62;639.14;458.90;491.61;443.91;102.43;99.78
05/04/2025 16:04:09.64;1000.64;1001.39;642.90;458.01;492.27;444.79;102.21;99.56
05/04/2025 16:04:09.65;1001.31;1001.62;639.14;458.90;490.73;445.90;102.43;99.78
05/04/2025 16:04:09.66;1000.86;1001.62;642.68;458.01;491.61;451.64;102.43;99.78
05/04/2025 16:04:09.67;1001.08;1001.62;639.36;458.90;490.29;449.43;102.43;99.78
05/04/2025 16:04:09.68;1000.86;1001.62;639.36;457.57;490.29;456.94;102.65;99.78
05/04/2025 16:04:09.69;1000.86;1001.62;642.90;458.67;490.51;453.63;102.65;99.78
05/04/2025 16:04:09.70;1001.08;1001.62;639.14;458.23;488.96;457.38;102.65;99.56
05/04/2025 16:04:09.71;1000.86;1001.62;643.12;458.01;489.40;461.80;102.65;99.78
05/04/2025 16:04:09.72;1001.08;1001.62;638.92;459.12;487.86;460.26;102.65;99.56
05/04/2025 16:04:09.73;1000.64;1001.62;641.13;458.67;487.86;466.00;102.65;99.56
05/04/2025 16:04:09.74;1001.08;1001.62;641.13;460.00;486.75;462.91;102.65;99.78
05/04/2025 16:04:09.75;1000.86;1001.62;638.92;458.45;484.55;467.55;102.65;99.56
05/04/2025 16:04:09.76;1000.86;1001.62;643.12;458.01;484.55;466.66;102.65;99.78
05/04/2025 16:04:09.77;1001.31;1001.62;638.92;458.90;482.34;467.10;102.65;99.78
05/04/2025 16:04:09.78;1000.64;1001.62;642.68;457.79;481.02;471.52;102.65;99.56
05/04/2025 16:04:09.79;1001.31;1001.62;639.36;459.12;479.47;469.09;102.87;99.78
05/04/2025 16:04:09.80;1001.08;1001.39;639.36;457.57;476.82;473.95;102.65;99.56
05/04/2025 16:04:09.81;1000.86;1001.62;642.46;458.67;476.38;470.42;102.65;99.78
05/04/2025 16:04:09.82;1001.31;1001.39;639.36;458.01;472.63;472.85;102.65;99.78
05/04/2025 16:04:09.83;1000.64;1001.62;642.68;457.79;471.52;475.72;102.87;99.56
05/04/2025 16:04:09.84;1001.31;1001.62;639.14;459.56;469.32;473.95;102.65;99.78
05/04/2025 16:04:09.85;1000.86;1001.62;641.57;458.90;466.45;479.25;102.87;99.78
05/04/2025 16:04:09.86;1000.86;1001.62;640.47;460.00;465.12;475.94;102.65;99.78
05/04/2025 16:04:09.87;1001.08;1001.62;639.36;458.90;461.37;481.24;102.87;99.78
05/04/2025 16:04:09.88;1000.64;1001.62;642.68;458.01;460.49;478.81;102.87;99.56
05/04/2025 16:04:09.89;1001.31;1001.39;638.92;458.90;456.95;479.47;102.65;99.56
05/04/2025 16:04:09.90;1000.86;1001.39;643.12;458.01;454.97;483.89;102.87;99.78
