Data;Sensore_1[mm];Sensore_2[mm];Sensore_3[mm];Sensore_4[mm];Sensore_5[mm];Sensore_6[mm];Sensore_7[mm];Sensore_8[mm]
05.04.2025 16:54;1001,31;1001,62;642,9;456,91;449,89;452,75;102,43;99,56
05.04.2025 16:54;1000,86;1001,62;639,36;459,12;447,24;454,29;102,87;99,78
05.04.2025 16:54;1001,31;1001,62;642,68;457,79;446,8;459,59;102,43;99,56
05.04.2025 16:54;1000,86;1001,62;639,36;459,34;444,37;457,16;102,65;99,78
05.04.2025 16:54;1000,86;1001,39;640,25;457,79;443,49;464,01;102,65;99,56
05.04.2025 16:54;1001,31;1001,62;642,24;458,23;441,5;460,7;102,87;99,78
05.04.2025 16:54;1000,86;1001,62;639,14;459,12;439,96;464,45;102,65;99,56
05.04.2025 16:54;1001,31;1001,62;643,12;458,23;439,07;468,43;102,65;99,78
05.04.2025 16:54;1000,64;1001,39;639,36;459,56;436,87;467,55;102,65;99,78
05.04.2025 16:54;1000,86;1001,62;642,9;458,45;437,09;473,95;102,65;99,56
05.04.2025 16:54;1001,31;1001,62;639,81;458,01;434,66;471,08;102,65;99,78
05.04.2025 16:54;1000,64;1001,39;639,36;457,79;434,44;477,48;102,65;99,56
05.04.2025 16:54;1001,31;1001,62;643,12;457,35;433,11;475,5;102,87;99,78
05.04.2025 16:54;1000,86;1001,62;639,14;458,45;431,79;477,48;102,65;99,56
05.04.2025 16:54;1001,08;1001,62;643,34;457,57;432,23;483,01;103,09;99,78
05.04.2025 16:54;1001,08;1001,62;639,14;458,23;430,24;480,14;102,65;99,56
05.04.2025 16:54;1001,08;1001,62;641,13;457,35;431,13;486,76;103,09;99,78
05.04.2025 16:54;1001,31;1001,62;641,35;457,13;429,58;483,01;102,65;99,56
05.04.2025 16:54;1000,86;1001,62;639,36;458,45;430,46;487,42;102,87;99,78
05.04.2025 16:54;1001,31;1001,62;642,9;457,13;429,36;488,97;102,87;99,56
05.04.2025 16:54;1000,86;1001,62;639,36;459,34;429,36;488,09;102,87;99,78
05.04.2025 16:54;1000,86;1001,62;643,12;458,45;430,68;493,39;103,09;99,78
05.04.2025 16:54;1001,31;1001,62;639,36;458,9;429,58;489,85;102,87;99,56
05.04.2025 16:54;1000,86;1001,62;639,58;458,9;431,57;495,82;103,09;99,78
05.04.2025 16:54;1001,31;1001,62;642,9;458,45;430,46;492,06;102,87;99,56
05.04.2025 16:54;1000,86;1001,62;639,36;459,78;432,45;493,83;103,09;99,78
05.04.2025 16:54;1000,86;1001,62;643,12;458,45;432,67;497,59;102,87;99,56
05.04.2025 16:54;1001,31;1001,62;639,58;460;433,33;494,93;103,09;99,78
05.04.2025 16:54;1000,86;1001,62;641,57;458,23;435,54;499,57;102,87;99,56
05.04.2025 16:54;1001,31;1001,62;640,91;458,9;435,1;496,04;102,87;99,78
05.04.2025 16:54;1000,64;1001,62;639,36;459,34;438,41;499,13;102,87;99,56
05.04.2025 16:54;1000,86;1001,62;643,12;457,79;437,53;498,69;102,87;99,78
05.04.2025 16:54;1000,86;1001,62;639,14;458,67;439,96;497,36;102,87;99,78
05.04.2025 16:54;1000,64;1001,62;643,12;457,35;442,16;501,34;102,87;99,56
05.04.2025 16:54;1001,31;1001,62;639,36;458,23;442,6;497,59;102,87;99,78
05.04.2025 16:54;1000,86;1001,39;639,81;457,57;446,36;501,34;102,87;99,56
05.04.2025 16:54;1001,31;1001,62;642,68;457,57;445,92;497,81;102,87;99,78
05.04.2025 16:54;1001,08;1001,62;639,14;458,45;449,67;497,59;102,87;99,56
05.04.2025 16:54;1000,86;1001,62;642,9;457,13;450,77;500,46;102,87;99,78
05.04.2025 16:54;1001,31;1001,62;639,14;459,34;452,76;496,48;102,65;99,56
05.04.2025 16:54;1000,86;1001,62;642,46;458,45;456,51;499,79;103,09;99,78
05.04.2025 16:54;1001,08;1001,62;640,25;458,45;456,51;495,16;102,65;99,56
05.04.2025 16:54;1000,86;1001,62;639,58;459,34;461,15;496,7;102,87;99,78
