Data;Sensore_1[mm];Sensore_2[mm];Sensore_3[mm];Sensore_4[mm];Sensore_5[mm];Sensore_6[mm];Sensore_7[mm];Sensore_8[mm]
06/04/2025 08:52:52.51;1001.31;1001.62;642.46;457.35;454.53;429.55;102.43;99.78
06/04/2025 08:52:52.52;1000.86;1001.62;639.14;459.56;450.55;425.58;102.43;99.78
06/04/2025 08:52:52.54;1000.86;1001.39;639.81;458.01;449.67;430.88;102.43;99.78
06/04/2025 08:52:52.54;1001.31;1001.62;642.01;458.45;445.70;426.46;102.21;99.78
06/04/2025 08:52:52.55;1000.86;1001.62;638.92;459.56;444.15;428.67;102.43;99.78
06/04/2025 08:52:52.56;1001.31;1001.39;642.68;458.23;441.28;432.87;102.21;99.56
06/04/2025 08:52:52.57;1000.86;1001.62;639.14;459.78;438.41;430.00;102.43;99.78
06/04/2025 08:52:52.58;1001.08;1001.39;642.24;458.67;437.09;436.40;102.65;99.78
06/04/2025 08:52:52.59;1001.08;1001.62;639.58;458.23;433.55;432.65;102.43;99.56
06/04/2025 08:52:52.61;1000.86;1001.62;639.36;457.79;432.89;438.83;102.43;99.78
06/04/2025 08:52:52.61;1001.31;1001.62;642.68;457.35;429.80;437.51;102.43;99.78
06/04/2025 08:52:52.62;1000.86;1001.62;638.92;458.67;428.26;439.05;102.43;99.56
06/04/2025 08:52:52.63;1001.31;1001.62;643.12;457.57;426.71;445.24;102.43;99.78
06/04/2025 08:52:52.64;1000.86;1001.62;638.92;458.67;424.28;442.36;102.43;99.56
06/04/2025 08:52:52.65;1000.86;1001.39;640.25;457.35;423.84;449.87;102.43;99.56
06/04/2025 08:52:52.67;1001.31;1001.62;641.57;458.67;421.19;446.12;102.43;99.78
06/04/2025 08:52:52.67;1000.86;1001.39;638.92;459.34;420.75;450.76;102.43;99.56
06/04/2025 08:52:52.68;1001.31;1001.62;642.68;458.23;418.54;454.51;102.65;99.78
06/04/2025 08:52:52.69;1000.86;1001.62;638.92;459.56;417.22;454.07;102.65;99.78
06/04/2025 08:52:52.71;1000.86;1001.39;642.46;458.23;416.11;461.14;102.65;99.78
06/04/2025 08:52:52.71;1001.08;1001.62;639.36;458.23;414.13;458.27;102.65;99.78
06/04/2025 08:52:52.72;1000.86;1001.62;639.36;457.57;414.35;466.88;102.65;99.78
06/04/2025 08:52:52.74;1001.31;1001.62;642.46;457.13;412.14;463.57;102.65;99.56
06/04/2025 08:52:52.74;1000.86;1001.62;639.14;458.45;412.36;464.67;102.65;99.78
06/04/2025 08:52:52.76;1001.08;1001.39;642.46;456.91;410.82;471.08;102.65;99.78
